image,parent_folder_name
dataset/training/earth/earth (110).jpg,earth
dataset/training/earth/earth (112).jpg,earth
dataset/training/earth/earth (113).jpg,earth
dataset/training/earth/earth (114).jpg,earth
dataset/training/earth/earth (115).jpg,earth
dataset/training/earth/earth (117).jpg,earth
dataset/training/earth/earth (118).jpg,earth
dataset/training/earth/earth (119).jpg,earth
dataset/training/earth/earth (12).jpg,earth
dataset/training/earth/earth (120).jpg,earth
dataset/training/earth/earth (121).jpg,earth
dataset/training/earth/earth (127).jpg,earth
dataset/training/earth/earth (128).jpg,earth
dataset/training/earth/earth (13).jpg,earth
dataset/training/earth/earth (130).jpg,earth
dataset/training/earth/earth (131).jpg,earth
dataset/training/earth/earth (132).jpg,earth
dataset/training/earth/earth (133).jpg,earth
dataset/training/earth/earth (134).jpg,earth
dataset/training/earth/earth (135).jpg,earth
dataset/training/earth/earth (137).jpg,earth
dataset/training/earth/earth (138).jpg,earth
dataset/training/earth/earth (14).jpg,earth
dataset/training/earth/earth (140).jpg,earth
dataset/training/earth/earth (141).jpg,earth
dataset/training/earth/earth (143).jpg,earth
dataset/training/earth/earth (144).jpg,earth
dataset/training/earth/earth (145).jpg,earth
dataset/training/earth/earth (146).jpg,earth
dataset/training/earth/earth (149).jpg,earth
dataset/training/earth/earth (15).jpg,earth
dataset/training/earth/earth (151).jpg,earth
dataset/training/earth/earth (152).jpg,earth
dataset/training/earth/earth (153).jpg,earth
dataset/training/earth/earth (154).jpg,earth
dataset/training/earth/earth (155).jpg,earth
dataset/training/earth/earth (157).jpg,earth
dataset/training/earth/earth (158).jpg,earth
dataset/training/earth/earth (159).jpg,earth
dataset/training/earth/earth (16).jpg,earth
dataset/training/earth/earth (162).jpg,earth
dataset/training/earth/earth (163).jpg,earth
dataset/training/earth/earth (166).jpg,earth
dataset/training/earth/earth (167).jpg,earth
dataset/training/earth/earth (169).jpg,earth
dataset/training/earth/earth (171).jpg,earth
dataset/training/earth/earth (172).jpg,earth
dataset/training/earth/earth (175).jpg,earth
dataset/training/earth/earth (176).jpg,earth
dataset/training/earth/earth (179).jpg,earth
dataset/training/earth/earth (18).jpg,earth
dataset/training/earth/earth (180).jpg,earth
dataset/training/earth/earth (183).jpg,earth
dataset/training/earth/earth (184).jpg,earth
dataset/training/earth/earth (185).jpg,earth
dataset/training/earth/earth (186).jpg,earth
dataset/training/earth/earth (188).jpg,earth
dataset/training/earth/earth (189).jpg,earth
dataset/training/earth/earth (19).jpg,earth
dataset/training/earth/earth (190).jpg,earth
dataset/training/earth/earth (191).jpg,earth
dataset/training/earth/earth (192).jpg,earth
dataset/training/earth/earth (193).jpg,earth
dataset/training/earth/earth (194).jpg,earth
dataset/training/earth/earth (195).jpg,earth
dataset/training/earth/earth (196).jpg,earth
dataset/training/earth/earth (197).jpg,earth
dataset/training/earth/earth (198).jpg,earth
dataset/training/earth/earth (199).jpg,earth
dataset/training/earth/earth (2).jpg,earth
dataset/training/earth/earth (20).jpg,earth
dataset/training/earth/earth (200).jpg,earth
dataset/training/earth/earth (202).jpg,earth
dataset/training/earth/earth (204).jpg,earth
dataset/training/earth/earth (205).jpg,earth
dataset/training/earth/earth (206).jpg,earth
dataset/training/earth/earth (21).jpg,earth
dataset/training/earth/earth (210).jpg,earth
dataset/training/earth/earth (211).jpg,earth
dataset/training/earth/earth (212).jpg,earth
dataset/training/earth/earth (213).jpg,earth
dataset/training/earth/earth (216).jpg,earth
dataset/training/earth/earth (217).jpg,earth
dataset/training/earth/earth (218).jpg,earth
dataset/training/earth/earth (219).jpg,earth
dataset/training/earth/earth (221).jpg,earth
dataset/training/earth/earth (222).jpg,earth
dataset/training/earth/earth (223).jpg,earth
dataset/training/earth/earth (225).jpg,earth
dataset/training/earth/earth (226).jpg,earth
dataset/training/earth/earth (227).jpg,earth
dataset/training/earth/earth (228).jpg,earth
dataset/training/earth/earth (229).jpg,earth
dataset/training/earth/earth (23).jpg,earth
dataset/training/earth/earth (231).jpg,earth
dataset/training/earth/earth (232).jpg,earth
dataset/training/earth/earth (234).jpg,earth
dataset/training/earth/earth (238).jpg,earth
dataset/training/earth/earth (24).jpg,earth
dataset/training/earth/earth (240).jpg,earth
dataset/training/earth/earth (241).jpg,earth
dataset/training/earth/earth (242).jpg,earth
dataset/training/earth/earth (243).jpg,earth
dataset/training/earth/earth (244).jpg,earth
dataset/training/earth/earth (246).jpg,earth
dataset/training/earth/earth (248).jpg,earth
dataset/training/earth/earth (249).jpg,earth
dataset/training/earth/earth (25).jpg,earth
dataset/training/earth/earth (250).jpg,earth
dataset/training/earth/earth (251).jpg,earth
dataset/training/earth/earth (254).jpg,earth
dataset/training/earth/earth (255).jpg,earth
dataset/training/earth/earth (257).jpg,earth
dataset/training/earth/earth (258).jpg,earth
dataset/training/earth/earth (259).jpg,earth
dataset/training/earth/earth (26).jpg,earth
dataset/training/earth/earth (260).jpg,earth
dataset/training/earth/earth (262).jpg,earth
dataset/training/earth/earth (263).jpg,earth
dataset/training/earth/earth (264).jpg,earth
dataset/training/earth/earth (266).jpg,earth
dataset/training/earth/earth (267).jpg,earth
dataset/training/earth/earth (268).jpg,earth
dataset/training/earth/earth (269).jpg,earth
dataset/training/earth/earth (27).jpg,earth
dataset/training/earth/earth (271).jpg,earth
dataset/training/earth/earth (274).jpg,earth
dataset/training/earth/earth (277).jpg,earth
dataset/training/earth/earth (278).jpg,earth
dataset/training/earth/earth (28).jpg,earth
dataset/training/earth/earth (280).jpg,earth
dataset/training/earth/earth (283).jpg,earth
dataset/training/earth/earth (284).jpg,earth
dataset/training/earth/earth (285).jpg,earth
dataset/training/earth/earth (286).jpg,earth
dataset/training/earth/earth (287).jpg,earth
dataset/training/earth/earth (288).jpg,earth
dataset/training/earth/earth (289).jpg,earth
dataset/training/earth/earth (29).jpg,earth
dataset/training/earth/earth (290).jpg,earth
dataset/training/earth/earth (292).jpg,earth
dataset/training/earth/earth (293).jpg,earth
dataset/training/earth/earth (295).jpg,earth
dataset/training/earth/earth (296).jpg,earth
dataset/training/earth/earth (3).jpg,earth
dataset/training/earth/earth (30).jpg,earth
dataset/training/earth/earth (32).jpg,earth
dataset/training/earth/earth (33).jpg,earth
dataset/training/earth/earth (34).jpg,earth
dataset/training/earth/earth (36).jpg,earth
dataset/training/earth/earth (37).jpg,earth
dataset/training/earth/earth (38).jpg,earth
dataset/training/earth/earth (39).jpg,earth
dataset/training/earth/earth (4).jpg,earth
dataset/training/earth/earth (40).jpg,earth
dataset/training/earth/earth (42).jpg,earth
dataset/training/earth/earth (43).jpg,earth
dataset/training/earth/earth (44).jpg,earth
dataset/training/earth/earth (45).jpg,earth
dataset/training/earth/earth (47).jpg,earth
dataset/training/earth/earth (48).jpg,earth
dataset/training/earth/earth (49).jpg,earth
dataset/training/earth/earth (5).jpg,earth
dataset/training/earth/earth (50).jpg,earth
dataset/training/earth/earth (51).jpg,earth
dataset/training/earth/earth (52).jpg,earth
dataset/training/earth/earth (53).jpg,earth
dataset/training/earth/earth (54).jpg,earth
dataset/training/earth/earth (55).jpg,earth
dataset/training/earth/earth (57).jpg,earth
dataset/training/earth/earth (60).jpg,earth
dataset/training/earth/earth (62).jpg,earth
dataset/training/earth/earth (63).jpg,earth
dataset/training/earth/earth (66).jpg,earth
dataset/training/earth/earth (67).jpg,earth
dataset/training/earth/earth (69).jpg,earth
dataset/training/earth/earth (70).jpg,earth
dataset/training/earth/earth (71).jpg,earth
dataset/training/earth/earth (72).jpg,earth
dataset/training/earth/earth (73).jpg,earth
dataset/training/earth/earth (75).jpg,earth
dataset/training/earth/earth (77).jpg,earth
dataset/training/earth/earth (78).jpg,earth
dataset/training/earth/earth (79).jpg,earth
dataset/training/earth/earth (8).jpg,earth
dataset/training/earth/earth (81).jpg,earth
dataset/training/earth/earth (83).jpg,earth
dataset/training/earth/earth (84).jpg,earth
dataset/training/earth/earth (86).jpg,earth
dataset/training/earth/earth (87).jpg,earth
dataset/training/earth/earth (88).jpg,earth
dataset/training/earth/earth (91).jpg,earth
dataset/training/earth/earth (93).jpg,earth
dataset/training/earth/earth (94).jpg,earth
dataset/training/earth/earth (96).jpg,earth
dataset/training/earth/earth (97).jpg,earth
dataset/training/earth/earth (98).jpg,earth
dataset/training/earth/earth (99).jpg,earth
dataset/training/galaxy/galaxy_001.jpg,galaxy
dataset/training/galaxy/galaxy_002.jpg,galaxy
dataset/training/galaxy/galaxy_003.jpg,galaxy
dataset/training/galaxy/galaxy_004.jpg,galaxy
dataset/training/galaxy/galaxy_005.jpg,galaxy
dataset/training/galaxy/galaxy_006.jpg,galaxy
dataset/training/galaxy/galaxy_007.jpg,galaxy
dataset/training/galaxy/galaxy_008.jpg,galaxy
dataset/training/galaxy/galaxy_009.jpg,galaxy
dataset/training/galaxy/galaxy_010.jpg,galaxy
dataset/training/galaxy/galaxy_011.jpg,galaxy
dataset/training/galaxy/galaxy_012.jpg,galaxy
dataset/training/galaxy/galaxy_014.jpg,galaxy
dataset/training/galaxy/galaxy_015.jpg,galaxy
dataset/training/galaxy/galaxy_016.jpg,galaxy
dataset/training/galaxy/galaxy_017.jpg,galaxy
dataset/training/galaxy/galaxy_018.jpg,galaxy
dataset/training/galaxy/galaxy_019.jpg,galaxy
dataset/training/galaxy/galaxy_020.jpg,galaxy
dataset/training/galaxy/galaxy_021.jpg,galaxy
dataset/training/galaxy/galaxy_022.jpg,galaxy
dataset/training/galaxy/galaxy_023.jpg,galaxy
dataset/training/galaxy/galaxy_024.jpg,galaxy
dataset/training/galaxy/galaxy_025.jpg,galaxy
dataset/training/galaxy/galaxy_026.jpg,galaxy
dataset/training/galaxy/galaxy_027.jpg,galaxy
dataset/training/galaxy/galaxy_028.jpg,galaxy
dataset/training/galaxy/galaxy_029.jpg,galaxy
dataset/training/galaxy/galaxy_030.jpg,galaxy
dataset/training/galaxy/galaxy_031.jpg,galaxy
dataset/training/galaxy/galaxy_032.jpg,galaxy
dataset/training/galaxy/galaxy_033.jpg,galaxy
dataset/training/galaxy/galaxy_034.jpg,galaxy
dataset/training/galaxy/galaxy_035.jpg,galaxy
dataset/training/galaxy/galaxy_036.jpg,galaxy
dataset/training/galaxy/galaxy_037.jpg,galaxy
dataset/training/galaxy/galaxy_038.jpg,galaxy
dataset/training/galaxy/galaxy_039.jpg,galaxy
dataset/training/galaxy/galaxy_040.jpg,galaxy
dataset/training/galaxy/galaxy_041.jpg,galaxy
dataset/training/galaxy/galaxy_042.jpg,galaxy
dataset/training/galaxy/galaxy_043.jpg,galaxy
dataset/training/galaxy/galaxy_044.jpg,galaxy
dataset/training/galaxy/galaxy_045.jpg,galaxy
dataset/training/galaxy/galaxy_046.jpg,galaxy
dataset/training/galaxy/galaxy_047.jpg,galaxy
dataset/training/galaxy/galaxy_048.jpg,galaxy
dataset/training/galaxy/galaxy_049.jpg,galaxy
dataset/training/galaxy/galaxy_050.jpg,galaxy
dataset/training/galaxy/galaxy_051.jpg,galaxy
dataset/training/galaxy/galaxy_052.jpg,galaxy
dataset/training/galaxy/galaxy_054.jpg,galaxy
dataset/training/galaxy/galaxy_055.jpg,galaxy
dataset/training/galaxy/galaxy_056.jpg,galaxy
dataset/training/galaxy/galaxy_057.jpg,galaxy
dataset/training/galaxy/galaxy_058.jpg,galaxy
dataset/training/galaxy/galaxy_059.jpg,galaxy
dataset/training/galaxy/galaxy_060.jpg,galaxy
dataset/training/galaxy/galaxy_062.jpg,galaxy
dataset/training/galaxy/galaxy_063.jpg,galaxy
dataset/training/galaxy/galaxy_064.jpg,galaxy
dataset/training/galaxy/galaxy_065.jpg,galaxy
dataset/training/galaxy/galaxy_066.jpg,galaxy
dataset/training/galaxy/galaxy_067.jpg,galaxy
dataset/training/galaxy/galaxy_068.jpg,galaxy
dataset/training/galaxy/galaxy_069.jpg,galaxy
dataset/training/galaxy/galaxy_070.jpg,galaxy
dataset/training/galaxy/galaxy_071.jpg,galaxy
dataset/training/galaxy/galaxy_072.jpg,galaxy
dataset/training/galaxy/galaxy_074.jpg,galaxy
dataset/training/galaxy/galaxy_075.jpg,galaxy
dataset/training/galaxy/galaxy_076.jpg,galaxy
dataset/training/galaxy/galaxy_077.jpg,galaxy
dataset/training/galaxy/galaxy_080.jpg,galaxy
dataset/training/galaxy/galaxy_081.jpg,galaxy
dataset/training/galaxy/galaxy_083.jpg,galaxy
dataset/training/galaxy/galaxy_084.jpg,galaxy
dataset/training/galaxy/galaxy_085.jpg,galaxy
dataset/training/galaxy/galaxy_086.jpg,galaxy
dataset/training/galaxy/galaxy_087.jpg,galaxy
dataset/training/galaxy/galaxy_088.jpg,galaxy
dataset/training/galaxy/galaxy_089.jpg,galaxy
dataset/training/galaxy/galaxy_090.jpg,galaxy
dataset/training/galaxy/galaxy_091.jpg,galaxy
dataset/training/galaxy/galaxy_092.jpg,galaxy
dataset/training/galaxy/galaxy_093.jpg,galaxy
dataset/training/galaxy/galaxy_094.jpg,galaxy
dataset/training/galaxy/galaxy_095.jpg,galaxy
dataset/training/galaxy/galaxy_096.jpg,galaxy
dataset/training/galaxy/galaxy_097.jpg,galaxy
dataset/training/galaxy/galaxy_098.jpg,galaxy
dataset/training/galaxy/galaxy_100.jpg,galaxy
dataset/training/galaxy/galaxy_101.jpg,galaxy
dataset/training/galaxy/galaxy_102.jpg,galaxy
dataset/training/galaxy/galaxy_103.jpg,galaxy
dataset/training/galaxy/galaxy_106.jpg,galaxy
dataset/training/galaxy/galaxy_107.jpg,galaxy
dataset/training/galaxy/galaxy_108.jpg,galaxy
dataset/training/galaxy/galaxy_109.jpg,galaxy
dataset/training/galaxy/galaxy_110.jpg,galaxy
dataset/training/galaxy/galaxy_111.jpg,galaxy
dataset/training/galaxy/galaxy_112.jpg,galaxy
dataset/training/galaxy/galaxy_113.jpg,galaxy
dataset/training/galaxy/galaxy_114.jpg,galaxy
dataset/training/galaxy/galaxy_115.jpg,galaxy
dataset/training/galaxy/galaxy_116.jpg,galaxy
dataset/training/galaxy/galaxy_117.jpg,galaxy
dataset/training/galaxy/galaxy_118.jpg,galaxy
dataset/training/galaxy/galaxy_119.jpg,galaxy
dataset/training/galaxy/galaxy_120.jpg,galaxy
dataset/training/galaxy/galaxy_122.jpg,galaxy
dataset/training/galaxy/galaxy_124.jpg,galaxy
dataset/training/galaxy/galaxy_126.jpg,galaxy
dataset/training/galaxy/galaxy_127.jpg,galaxy
dataset/training/galaxy/galaxy_129.jpg,galaxy
dataset/training/galaxy/galaxy_130.jpg,galaxy
dataset/training/galaxy/galaxy_131.jpg,galaxy
dataset/training/galaxy/galaxy_132.jpg,galaxy
dataset/training/galaxy/galaxy_133.jpg,galaxy
dataset/training/galaxy/galaxy_134.jpg,galaxy
dataset/training/galaxy/galaxy_135.jpg,galaxy
dataset/training/galaxy/galaxy_136.jpg,galaxy
dataset/training/galaxy/galaxy_137.jpg,galaxy
dataset/training/galaxy/galaxy_138.jpg,galaxy
dataset/training/galaxy/galaxy_139.jpg,galaxy
dataset/training/galaxy/galaxy_140.jpg,galaxy
dataset/training/galaxy/galaxy_141.jpg,galaxy
dataset/training/galaxy/galaxy_143.jpg,galaxy
dataset/training/galaxy/galaxy_145.jpg,galaxy
dataset/training/galaxy/galaxy_146.jpg,galaxy
dataset/training/galaxy/galaxy_147.jpg,galaxy
dataset/training/galaxy/galaxy_148.jpg,galaxy
dataset/training/galaxy/galaxy_149.jpg,galaxy
dataset/training/galaxy/galaxy_150.jpg,galaxy
dataset/training/galaxy/galaxy_151.jpg,galaxy
dataset/training/galaxy/galaxy_152.jpg,galaxy
dataset/training/galaxy/galaxy_153.jpg,galaxy
dataset/training/galaxy/galaxy_155.jpg,galaxy
dataset/training/galaxy/galaxy_156.jpg,galaxy
dataset/training/galaxy/galaxy_157.jpg,galaxy
dataset/training/galaxy/galaxy_158.jpg,galaxy
dataset/training/galaxy/galaxy_159.jpg,galaxy
dataset/training/galaxy/galaxy_160.jpg,galaxy
dataset/training/galaxy/galaxy_162.jpg,galaxy
dataset/training/galaxy/galaxy_163.jpg,galaxy
dataset/training/galaxy/galaxy_164.jpg,galaxy
dataset/training/galaxy/galaxy_165.jpg,galaxy
dataset/training/galaxy/galaxy_166.jpg,galaxy
dataset/training/galaxy/galaxy_167.jpg,galaxy
dataset/training/galaxy/galaxy_168.jpg,galaxy
dataset/training/galaxy/galaxy_169.jpg,galaxy
dataset/training/galaxy/galaxy_171.jpg,galaxy
dataset/training/galaxy/galaxy_172.jpg,galaxy
dataset/training/galaxy/galaxy_173.jpg,galaxy
dataset/training/galaxy/galaxy_174.jpg,galaxy
dataset/training/galaxy/galaxy_175.jpg,galaxy
dataset/training/galaxy/galaxy_176.jpg,galaxy
dataset/training/galaxy/galaxy_177.jpg,galaxy
dataset/training/galaxy/galaxy_178.jpg,galaxy
dataset/training/galaxy/galaxy_179.jpg,galaxy
dataset/training/galaxy/galaxy_180.jpg,galaxy
dataset/training/galaxy/galaxy_181.jpg,galaxy
dataset/training/galaxy/galaxy_182.jpg,galaxy
dataset/training/galaxy/galaxy_183.jpg,galaxy
dataset/training/galaxy/galaxy_185.jpg,galaxy
dataset/training/galaxy/galaxy_187.jpg,galaxy
dataset/training/galaxy/galaxy_189.jpg,galaxy
dataset/training/galaxy/galaxy_190.jpg,galaxy
dataset/training/galaxy/galaxy_191.jpg,galaxy
dataset/training/galaxy/galaxy_192.jpg,galaxy
dataset/training/galaxy/galaxy_193.jpg,galaxy
dataset/training/galaxy/galaxy_195.jpg,galaxy
dataset/training/galaxy/galaxy_197.jpg,galaxy
dataset/training/galaxy/galaxy_198.jpg,galaxy
dataset/training/galaxy/galaxy_199.jpg,galaxy
dataset/training/galaxy/galaxy_200.jpg,galaxy
dataset/training/galaxy/galaxy_201.jpg,galaxy
dataset/training/galaxy/galaxy_202.jpg,galaxy
dataset/training/galaxy/galaxy_203.jpg,galaxy
dataset/training/galaxy/galaxy_204.jpg,galaxy
dataset/training/galaxy/galaxy_206.jpg,galaxy
dataset/training/galaxy/galaxy_209.jpg,galaxy
dataset/training/galaxy/galaxy_210.jpg,galaxy
dataset/training/galaxy/galaxy_212.jpg,galaxy
dataset/training/galaxy/galaxy_213.jpg,galaxy
dataset/training/jupiter/jupiter (1).jpg,jupiter
dataset/training/jupiter/jupiter (10).jpg,jupiter
dataset/training/jupiter/jupiter (100).jpg,jupiter
dataset/training/jupiter/jupiter (105).jpg,jupiter
dataset/training/jupiter/jupiter (107).jpg,jupiter
dataset/training/jupiter/jupiter (109).jpg,jupiter
dataset/training/jupiter/jupiter (11).jpg,jupiter
dataset/training/jupiter/jupiter (110).jpg,jupiter
dataset/training/jupiter/jupiter (111).jpg,jupiter
dataset/training/jupiter/jupiter (112).jpg,jupiter
dataset/training/jupiter/jupiter (114).jpg,jupiter
dataset/training/jupiter/jupiter (115).jpg,jupiter
dataset/training/jupiter/jupiter (116).jpg,jupiter
dataset/training/jupiter/jupiter (118).jpg,jupiter
dataset/training/jupiter/jupiter (119).jpg,jupiter
dataset/training/jupiter/jupiter (12).jpg,jupiter
dataset/training/jupiter/jupiter (120).jpg,jupiter
dataset/training/jupiter/jupiter (123).jpg,jupiter
dataset/training/jupiter/jupiter (124).jpg,jupiter
dataset/training/jupiter/jupiter (125).jpg,jupiter
dataset/training/jupiter/jupiter (126).jpg,jupiter
dataset/training/jupiter/jupiter (127).jpg,jupiter
dataset/training/jupiter/jupiter (129).jpg,jupiter
dataset/training/jupiter/jupiter (13).jpg,jupiter
dataset/training/jupiter/jupiter (130).jpg,jupiter
dataset/training/jupiter/jupiter (132).jpg,jupiter
dataset/training/jupiter/jupiter (134).jpg,jupiter
dataset/training/jupiter/jupiter (135).jpg,jupiter
dataset/training/jupiter/jupiter (137).jpg,jupiter
dataset/training/jupiter/jupiter (138).jpg,jupiter
dataset/training/jupiter/jupiter (139).jpg,jupiter
dataset/training/jupiter/jupiter (14).jpg,jupiter
dataset/training/jupiter/jupiter (140).jpg,jupiter
dataset/training/jupiter/jupiter (142).jpg,jupiter
dataset/training/jupiter/jupiter (143).jpg,jupiter
dataset/training/jupiter/jupiter (144).jpg,jupiter
dataset/training/jupiter/jupiter (146).jpg,jupiter
dataset/training/jupiter/jupiter (147).jpg,jupiter
dataset/training/jupiter/jupiter (149).jpg,jupiter
dataset/training/jupiter/jupiter (15).jpg,jupiter
dataset/training/jupiter/jupiter (150).jpg,jupiter
dataset/training/jupiter/jupiter (151).jpg,jupiter
dataset/training/jupiter/jupiter (152).jpg,jupiter
dataset/training/jupiter/jupiter (153).jpg,jupiter
dataset/training/jupiter/jupiter (155).jpg,jupiter
dataset/training/jupiter/jupiter (156).jpg,jupiter
dataset/training/jupiter/jupiter (157).jpg,jupiter
dataset/training/jupiter/jupiter (158).jpg,jupiter
dataset/training/jupiter/jupiter (159).jpg,jupiter
dataset/training/jupiter/jupiter (16).jpg,jupiter
dataset/training/jupiter/jupiter (160).jpg,jupiter
dataset/training/jupiter/jupiter (161).jpg,jupiter
dataset/training/jupiter/jupiter (162).jpg,jupiter
dataset/training/jupiter/jupiter (163).jpg,jupiter
dataset/training/jupiter/jupiter (164).jpg,jupiter
dataset/training/jupiter/jupiter (165).jpg,jupiter
dataset/training/jupiter/jupiter (166).jpg,jupiter
dataset/training/jupiter/jupiter (167).jpg,jupiter
dataset/training/jupiter/jupiter (17).jpg,jupiter
dataset/training/jupiter/jupiter (171).jpg,jupiter
dataset/training/jupiter/jupiter (174).jpg,jupiter
dataset/training/jupiter/jupiter (175).jpg,jupiter
dataset/training/jupiter/jupiter (176).jpg,jupiter
dataset/training/jupiter/jupiter (180).jpg,jupiter
dataset/training/jupiter/jupiter (181).jpg,jupiter
dataset/training/jupiter/jupiter (182).jpg,jupiter
dataset/training/jupiter/jupiter (183).jpg,jupiter
dataset/training/jupiter/jupiter (184).jpg,jupiter
dataset/training/jupiter/jupiter (185).jpg,jupiter
dataset/training/jupiter/jupiter (186).jpg,jupiter
dataset/training/jupiter/jupiter (187).jpg,jupiter
dataset/training/jupiter/jupiter (19).jpg,jupiter
dataset/training/jupiter/jupiter (190).jpg,jupiter
dataset/training/jupiter/jupiter (191).jpg,jupiter
dataset/training/jupiter/jupiter (193).jpg,jupiter
dataset/training/jupiter/jupiter (196).jpg,jupiter
dataset/training/jupiter/jupiter (197).jpg,jupiter
dataset/training/jupiter/jupiter (199).jpg,jupiter
dataset/training/jupiter/jupiter (2).jpg,jupiter
dataset/training/jupiter/jupiter (201).jpg,jupiter
dataset/training/jupiter/jupiter (203).jpg,jupiter
dataset/training/jupiter/jupiter (204).jpg,jupiter
dataset/training/jupiter/jupiter (205).jpg,jupiter
dataset/training/jupiter/jupiter (207).jpg,jupiter
dataset/training/jupiter/jupiter (208).jpg,jupiter
dataset/training/jupiter/jupiter (209).jpg,jupiter
dataset/training/jupiter/jupiter (21).jpg,jupiter
dataset/training/jupiter/jupiter (210).jpg,jupiter
dataset/training/jupiter/jupiter (211).jpg,jupiter
dataset/training/jupiter/jupiter (212).jpg,jupiter
dataset/training/jupiter/jupiter (213).jpg,jupiter
dataset/training/jupiter/jupiter (214).jpg,jupiter
dataset/training/jupiter/jupiter (219).jpg,jupiter
dataset/training/jupiter/jupiter (22).jpg,jupiter
dataset/training/jupiter/jupiter (220).jpg,jupiter
dataset/training/jupiter/jupiter (221).jpg,jupiter
dataset/training/jupiter/jupiter (222).jpg,jupiter
dataset/training/jupiter/jupiter (223).jpg,jupiter
dataset/training/jupiter/jupiter (224).jpg,jupiter
dataset/training/jupiter/jupiter (225).jpg,jupiter
dataset/training/jupiter/jupiter (226).jpg,jupiter
dataset/training/jupiter/jupiter (227).jpg,jupiter
dataset/training/jupiter/jupiter (228).jpg,jupiter
dataset/training/jupiter/jupiter (229).jpg,jupiter
dataset/training/jupiter/jupiter (230).jpg,jupiter
dataset/training/jupiter/jupiter (231).jpg,jupiter
dataset/training/jupiter/jupiter (232).jpg,jupiter
dataset/training/jupiter/jupiter (233).jpg,jupiter
dataset/training/jupiter/jupiter (234).jpg,jupiter
dataset/training/jupiter/jupiter (236).jpg,jupiter
dataset/training/jupiter/jupiter (237).jpg,jupiter
dataset/training/jupiter/jupiter (238).jpg,jupiter
dataset/training/jupiter/jupiter (24).jpg,jupiter
dataset/training/jupiter/jupiter (240).jpg,jupiter
dataset/training/jupiter/jupiter (242).jpg,jupiter
dataset/training/jupiter/jupiter (243).jpg,jupiter
dataset/training/jupiter/jupiter (244).jpg,jupiter
dataset/training/jupiter/jupiter (246).jpg,jupiter
dataset/training/jupiter/jupiter (247).jpg,jupiter
dataset/training/jupiter/jupiter (248).jpg,jupiter
dataset/training/jupiter/jupiter (249).jpg,jupiter
dataset/training/jupiter/jupiter (25).jpg,jupiter
dataset/training/jupiter/jupiter (252).jpg,jupiter
dataset/training/jupiter/jupiter (255).jpg,jupiter
dataset/training/jupiter/jupiter (256).jpg,jupiter
dataset/training/jupiter/jupiter (257).jpg,jupiter
dataset/training/jupiter/jupiter (259).jpg,jupiter
dataset/training/jupiter/jupiter (26).jpg,jupiter
dataset/training/jupiter/jupiter (260).jpg,jupiter
dataset/training/jupiter/jupiter (261).jpg,jupiter
dataset/training/jupiter/jupiter (264).jpg,jupiter
dataset/training/jupiter/jupiter (266).jpg,jupiter
dataset/training/jupiter/jupiter (267).jpg,jupiter
dataset/training/jupiter/jupiter (269).jpg,jupiter
dataset/training/jupiter/jupiter (270).jpg,jupiter
dataset/training/jupiter/jupiter (271).jpg,jupiter
dataset/training/jupiter/jupiter (272).jpg,jupiter
dataset/training/jupiter/jupiter (273).jpg,jupiter
dataset/training/jupiter/jupiter (275).jpg,jupiter
dataset/training/jupiter/jupiter (276).jpg,jupiter
dataset/training/jupiter/jupiter (28).jpg,jupiter
dataset/training/jupiter/jupiter (280).jpg,jupiter
dataset/training/jupiter/jupiter (282).jpg,jupiter
dataset/training/jupiter/jupiter (283).jpg,jupiter
dataset/training/jupiter/jupiter (284).jpg,jupiter
dataset/training/jupiter/jupiter (286).jpg,jupiter
dataset/training/jupiter/jupiter (3).jpg,jupiter
dataset/training/jupiter/jupiter (30).jpg,jupiter
dataset/training/jupiter/jupiter (32).jpg,jupiter
dataset/training/jupiter/jupiter (33).jpg,jupiter
dataset/training/jupiter/jupiter (34).jpg,jupiter
dataset/training/jupiter/jupiter (35).jpg,jupiter
dataset/training/jupiter/jupiter (36).jpg,jupiter
dataset/training/jupiter/jupiter (37).jpg,jupiter
dataset/training/jupiter/jupiter (4).jpg,jupiter
dataset/training/jupiter/jupiter (40).jpg,jupiter
dataset/training/jupiter/jupiter (42).jpg,jupiter
dataset/training/jupiter/jupiter (43).jpg,jupiter
dataset/training/jupiter/jupiter (44).jpg,jupiter
dataset/training/jupiter/jupiter (45).jpg,jupiter
dataset/training/jupiter/jupiter (46).jpg,jupiter
dataset/training/jupiter/jupiter (47).jpg,jupiter
dataset/training/jupiter/jupiter (49).jpg,jupiter
dataset/training/jupiter/jupiter (5).jpg,jupiter
dataset/training/jupiter/jupiter (50).jpg,jupiter
dataset/training/jupiter/jupiter (51).jpg,jupiter
dataset/training/jupiter/jupiter (52).jpg,jupiter
dataset/training/jupiter/jupiter (54).jpg,jupiter
dataset/training/jupiter/jupiter (55).jpg,jupiter
dataset/training/jupiter/jupiter (59).jpg,jupiter
dataset/training/jupiter/jupiter (6).jpg,jupiter
dataset/training/jupiter/jupiter (60).jpg,jupiter
dataset/training/jupiter/jupiter (65).jpg,jupiter
dataset/training/jupiter/jupiter (68).jpg,jupiter
dataset/training/jupiter/jupiter (70).jpg,jupiter
dataset/training/jupiter/jupiter (71).jpg,jupiter
dataset/training/jupiter/jupiter (72).jpg,jupiter
dataset/training/jupiter/jupiter (73).jpg,jupiter
dataset/training/jupiter/jupiter (74).jpg,jupiter
